genre	pl_id	t_id	artist_name	track_name	track_pop	track_isrc
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	3YQ9ta4Zkz6IMsh3UGEnSe	Martin Mittone	Yesterday	14	QZDA41908950
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	4cuBQhxCjoXW9EX2UqeQwo	Varien,Andrew Zink	Can You Feel My Heart	61	QZDA61932707
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7eBqNSGi5jOBQZDiecXJas	Tom Day	Who We Want to Be	47	TCABR1313304
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	6fXMWTckEitvM78hW5PilD	Diamans	Egypt	40	UKACT1844537
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5bbNH85pbTNcwFcWMffmx4	MUZZ,Cammie Robinson	Star Glide	51	CA6D22000223
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	4Ymyi0spkjfkJCGVvv5aSq	Stumbleine	Some Unique Snowflake	32	usdy41803907
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	2Aqg6jGRbrpyX3Pms61Q9o	Kisnou,Amethyst	Vertigo	42	QZDA51864048
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	3XPhsmIWEOHdBQnxZoJtx6	Etherwood,Zara Kershaw	Lighthouse	47	GBCJY2100216
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	3VPBqHUd17ZvEgabW9ZOUU	Maduk,Veela	Ghost Assassin - Original Mix	51	NLCK41016277
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5G5ogjmnQxSQG9cskbNEse	Koda	Staying	44	TCABW1404834
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5gIrJttHq65TwCxlx2vJRM	Ficci	As You	28	GBSMU5162262
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	6OiOs0sxOk3vxuEjFBwAhn	Kill Paris	where r u	45	USQY51740184
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	0j7yF7CURZTm6rnJWOWIoV	Ephixa,Laura Brehm	Losing You	50	CA6D21700024
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5OtKxRUrPFruuGM9eFhiGU	idenline	Together	28	UKACT1668204
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	3odrxTEHEqD8UMtxCUpZOX	Evocativ	The Lovers	28	IEHHA1300032
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5brFqjeedMYRsT22LThFpq	Aurix	London	31	QM2PV1551888
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5NwBZ1b06d1sMtbYKgTzYz	Jakwob,Maiday,Sane Beats	Fade - Sane Beats Remix	45	FR10S1924637
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	63B5Plmdyo2slvuW7BZwgG	Mirrored Theory	Skyline	34	USQY51142536
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	6VwYKVuVhysP3tt8s2nY0A	Sound Remedy	Your Lovin'	39	QM4DW1812987
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7Ld52GLxKBEFuydXBQVcqF	Trifonic,Comaduster	Nightrun - Comaduster Remix	42	QM5LC1900047
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	3DL0jc8CFYU8urCSjvkRRD	Actium	Letting Go	35	USE830934188
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	061koHGgnsPtQdvV6XMKsG	Hosta	Reminisce	9	NLCK41027741
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	2pZyNGXryWU1tazNpBfxtv	Michael St Laurent,Electus	Frozen Tides	36	NOWZ81601070
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	0OYSQs46MNDHb4XGwbtxx4	Kaiben	Overnight	7	GBKPL1151917
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	0a7NHZNby1UoaLCGGUXHMv	Sublab,Azaleh	Cosmica	47	QZDA62058521
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	3kAfMD7Ykjcg6dcPP29SNA	Credit	Sadness and Sorrow	35	UST8K1872901
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7FCG2wIYG1XvGRUMACC2cD	Au5,Tasha Baxter	Snowblind	49	CA6D21400015
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5eJ9Y5N3Lgedolcw6g1zJd	Ambyion	Motion	52	QZFYW2003349
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	4qDHt2ClApBBzDAvhNGWFd	Noisestorm	Crab Rave	67	CA6D21800072
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	4EkDN0i6VtFSVus19ZZjUI	Grixis	Stars	17	GBKPL1252987
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5QBoohH8QfwtCrH2ZSWpJ8	Tim Schaufert,YOSIE	Over This	50	QZK6L2047484
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	0Ca8x3REs9zLkVCthQJLaL	Vexaic	Stellar	32	GB-SMU-42-79749
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	6ajMwpv4ZVqN89vxQZT49U	Andy Leech	The Journey	41	QZDA81863044
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	3O0lXDm43BahLkDjxFUSna	Sorrow	Never Too Far	38	GBS5E1100105
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	6xcL5RyFeS5qNlX1W6sNYU	Holly Drummond,Mielo	Holly Drummond - Stronger (Mielo Remix)	23	US3DF1604807
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7fKknB0a4fKXCaYl7PHpUO	Koven	Gold	49	CA6D22000032
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	1guNLMka9sgMfhmMUCQJb4	Nelver	Heatwave	32	NLCK41059519
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	1mh4xcTNJpy46pAdOkLRUK	Kotez	Life	3	GBA2D1100066
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	3pdzCwVZjVvBsypQTDMi7s	EvenS	The Highlands Walk	32	GBLFP1575277
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5whcORJsygcw3Hzr920hTI	Pensees	Denfance	50	UKACT2161968
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	18l96LCRzEegdK7snU2DFF	AK,Faodail	All Equal	54	QZFYZ2094928
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7CJszP8UJJJ2LbUOdwdvjI	Tut Tut Child,Beth Cole	If I Could	38	CA6D21700133
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	2SMVAQwNzOkmKEWJbRwejo	Michael FK,Faodail	Holding Back	40	QZES61898907
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7zQlwd8J8DgUZixpgIcEvB	Siriswad	Destiny	26	NOWZ81601080
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	4wWe3qI7pyxkNVVA3XTYoN	Hellberg,Cozi Zuehlsdorff	The Girl	52	CA6D21500160
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5K5kPS3wqyd7qhvf6yVJrw	Indivision,Colourz,Jonny Rose	Time Traveler	34	NLCK41033163
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5MAM4PXb95MPl2JWSlMI6L	Rootkit,Anna Yvette	Against The Sun	55	CA6D21400036
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	0xGsK3t3UVl7EzqKzKzF2V	Alphabet Pony	Easy Target	23	USYKL0800691
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	1ym6WoyPytqbXcKYcnktlS	Azaleh	Rainy Nights	44	QM4DW1714669
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5kvFBu6jDJMECOqmD7OwUx	Trivecta,Amidy,RØRY	Riptide	51	CA6D21900226
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	5gnCVoGVOCM1UwK8aWtYhE	Mario M	Let Me Out	18	usl4q2000709
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	0L16JHkWHDIyUQA9ZFqOJJ	Kazukii	Need	42	USLZJ1706064
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	6Pqy8Ds0FK7FuPzeZlXi5W	Hiatus	River	46	GBS9G1100027
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7gk0hVsaAsgIPPRTrsqWhT	Volor Flex	Day's End	34	BEZ351900007
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	1YxMU4mUknoXEYMVBqZ6uW	Two Ways	My Heart	35	QZFYW2042068
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	0z2m2MUEp2E15NkLU8lyFU	Faodail	Real	39	GBKQU2014327
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	47MeHN6Y8KToHSUDkCw0H3	Grifta	Risico - Original Mix	16	USLZJ1396262
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	610lU1RtfrgaUVTDYuZvSp	Benzla	Elate	1	GB-SMU-24-76003
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	2Wgy53G7wRzNtinZqV5BuB	Madday	Walking On Sunbeams	8	USYKL0800820
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	4WbIM9TqODnv9jWAHh1mRQ	Nomyn	Flow	38	QZNWW2023155
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7KXzyEaQcTi0vxoKk7QPOv	Owsey	Thousands of Summer Twilights	46	QZES91968090
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	7r2mfB4jQJBoRbjBCypo5D	Phelian	Aerias	34	GBKQU1961203
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	1pY7aDAyM24WgPJpeITMiX	Smoothiesforme	Like A Fool	0	GB-SMU-10-56834
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	1IaSGLiVwSwyA3R3A8VWBc	MARION	Daydreaming	37	QZHN51915269
chillstep	spotify:playlist:22pjJtfW7sA4PiaruUB5yN	2SwrhT4PeO0JvXCZQIQ0C3	Vacant	Escape	38	QM42K1751162
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4V0x90QcMh4ZxwHzEWOdtK	Washed Out	Feel It All Around	64	USMEX0800099
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3010ztZe0e0HoadKXAxW9n	Small Black	Boys Life	44	US38Y1526903
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0QmvAd3iFMSH0lAMddvNYy	Blackbird Blackbird	It's So Good	39	QM24S2007786
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	69Dz0ru3ovqGsNuPGr9daD	Teen Daze	Peaceful Groove	23	CA0581600198
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7vA9zWg6fmjLZn105Uj4TE	Neon Indian	Polish Girl	48	USQE91100051
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3BRfgsKjcakny2wCYfZrvz	Wild Nothing	Chinatown	47	US8YA1010079
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5ClqcvP4dYDDX6Zv3jPQD1	Twin Shadow,HAIM	Saturdays (feat. HAIM)	59	USWB11702155
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0IrkbWuQq0WToJ5SA0Id76	Brothertiger	High Tide	46	TCACJ1521904
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0XcY2bB4lectIINykHYYDa	Com Truise	Brokendate	55	US2J71103807
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2igRi4SLvLCGrL5SGcNhv3	Millionyoung	Hammock	35	TCABZ1420413
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6OONiDEd0JW4K5wcWxnRX7	Craft Spells	After the Moment	47	US8YA1110054
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2B611GL5WoYWzPYDN74xkY	Toro y Moi	Ordinary Pleasure	50	US22N1913102
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6ScAlEJMG9blbwk8wXTkjl	Memory Tapes	Bicycle	31	USTCZ0907137
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	17RkpFRsRKCNSX7WfxX2qi	Baths	Aminals	46	US2CT1010022
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	70FgnzI8UD77wDd5Sa2Dhn	Chad Valley	Shell Suite	41	GBQKY1000013
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2VMfa4Z0rFH7Ns6hFkuOEI	Keep Shelly In Athens	(Don't Fear) the Reaper	47	QM24S1906836
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	01QSBYTirR29euGFWaMxWX	Memoryhouse	To The Lighthouse	27	USSUB1195904
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6Cq8QpwjsfixWo1xDjOFYh	CFCF	You Hear Colours	35	CAP430900608
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7Dmbp0DnxbFCS3IYwbvMXf	Active Child	Hanging On	33	USVR91168102
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	1mdD6SaKwhgAoTsIRLrWdT	Beat Connection,ODESZA	Saola (ODESZA Remix)	47	TCAEZ2075182
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2QbTsEUF97LixvDbyKUdCj	Giraffage,Japanese Breakfast,RAC	Maybes - RAC Mix	55	GBCFB1700502
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7sMn5JJ7rzgl9MmgucEXsZ	Tennis	Need Your Love	55	USFLB1900910
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3ddxZzCKZpTObDygewlwXB	Slow Magic,ODESZA	Waited 4 U - ODESZA Remix	50	GBKPL1970419
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	63PEsIWyy3QgiPy4u5I9pG	Chrome Sparks	Marijuana	55	QMHHY1300002
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3EA4HwrlLdDJ3b4cX7JfqC	Summer Heart	I Wanna Go	47	SEYOK1206129
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	58MZCECkYGPvrcU4IGjqPA	Work Drugs	License to Drive	34	ushm81220944
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6VBwgjSdFukVSz7nSbTvXV	Monster Rally	Lovely You	46	USA2B1303381
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	57TBSVnavhBeyvrZq4rY02	Sun Glitters	Happy Walking	36	GBKPL1825430
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3sUJfv2J82Fi4srktLV2Mi	Gold Panda	You	26	GBDNH1000136
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3m04gMIUG6HgYHn65fy5Xt	Blue Hawaii	I Felt Love	39	CA21O2008702
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3vc0dm7NHZTProvlYlkhmh	Class Actress	Journal of Ardency	47	US7S60900008
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2AgJeQY71P7iyP17xel7fs	Porcelain Raft	Drifting In And Out	31	US38W1224501
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4V7V1GlWBGxW7joFGLMoTt	Casa del Mirto	The Haste	26	usx9p1023809
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	51NqFszJoGEMSgtSIKOids	Holy Ghost!	Anxious	40	QMRSZ1801610
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5aJmSzmuhLI6fr1Rm0EnkS	Purity Ring	Fineshrine	57	GBAFL1200171
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0skwxvmOBYMKrl4r0ggShH	Moss Of Aura	Fools	33	QMFMG1558731
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4NcYXkAAvldlvl7esKz5A3	Ducktails	Killin' the Vibe	42	QZ9Y21782849
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6HhqiKpkJ37qa98TiuYla3	The Radio Dept.	Pulling Our Weight	43	SEVMM0306001
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	13LVADAG1jdD42fe5wihFc	Les Sins	Grind	45	GBAL71303001
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0nzNL2ZFDC95tkMDEkiyxd	Nite Jewel	Nowhere To Go	41	TCABQ1372657
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3WtB2who5tPeyzpe2rAoPk	Youth Lagoon	17	39	USFP71125504
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7BcYgtl57R1iozkZvZiI4E	Noble Oak	Morning	40	CAL451964801
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2dngx6srtqsxvyh7oGV8FM	Cut Copy	Lights & Music	53	AUUM70800086
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	20cFacW3LrKR2uBesEnW0q	Tanlines	All of Me	31	USMTD1102093
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7KzUwBgng6OhBn2qVHeUkp	Young Galaxy	Pretty Boy	11	CAP431200949
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	00eHtpRr74BgWQN7u6vEHT	Gardens & Villa	Disco Kitchen	44	TCAES2064661
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5oDHa6qrlw4UWqdvepY2LB	Memory Cassette	Asleep At A Party	19	USYBL0900644
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	36PQh1G6h7n9VWB799fXpI	Real Estate	Darling	58	GBCEL1600492
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	1z0bQtWZP9n48ibj8W7m0w	Kisses	Funny Heartbeat	14	USA2B1301846
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7DrvXVuYtvFZjM8AymQlel	Houses	Fast Talk	53	GBKPL1803602
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3TufSct8eBbFEIsKM2scVA	Big Spider's Back	Black Chow	17	USZVV1100033
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5bR3i8ImaYD0cQG93be8B0	The New Division	Copycat	41	USQY51561488
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	73iKoDdtumBpcIIZaNpuEU	Southern Shores	Aerie	42	USA2B2059192
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5pQ4H7k3NQaRQZICwp3pZV	Niva,Blackbird Blackbird	Hawaii - Niva Remix	26	QMFMF1456616
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2e3KUBfcAwAyQtgbeUBKob	Atlas Sound,Noah Lennox	Walkabout (W/ Noah Lennox)	44	USNCB0913803
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2dXAmfTnWAzuBakuyMNoMu	Bibio	Curls	49	GBBPW1900017
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3b8mkUSo72D8kNmGtU7dJX	Sun Airway	All In	26	QZ4JJ1701014
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	18Ldf91fRybSJ5nCWh28TP	Teeel	Triangle Waves	16	USI4R1057406
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	43np7Vo0MSRM7xBMpoBGFe	Geographer	This Is How We Walk on the Moon	41	USVBM1500061
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3hnZN9i74ZrIDygoPtgKgO	Korallreven	Here in Iowa	12	USA2B1512707
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	69tms8bn7pYZck6hJw6X1e	How To Dress Well	Words I Don't Remember	32	GBCEL1400123
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6mxTH1ebYmEQyWAbSY1LeG	Still Corners	The Trip	59	USSUB1203501
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	24ZsdPJj8uwhCxo4uanFpG	Tamaryn	Love Fade	39	USMEX1000118
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	178yi3jvbIHwnaxeAVUCD9	Panda Bear	Boys Latin	43	GBCEL1400458
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3bBmpVl9rQKJsFFGLFilIS	Blood Orange	Charcoal Baby	63	GBCEL1800202
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0sujwD2rDemdq6lBUvlB6j	Lower Dens	To Die in L.A.	43	GBCEL1400578
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5kxinzQqkSJhL7QDdvkDFM	Mr Twin Sister	Meet the Frownies	53	USJ5G1135702
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4OO4Le9IiEmxnLKsO5GMvM	Beacon	Marion	17	US2J71709901
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4sRmzVSedvFkENbSJ342Ex	Chromatics	Cherry	60	QMMMF1300022
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0gZziRdBUBIeucaKpRiAYO	Blouse	Into Black	45	US8YA1110182
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5AwRc2Y5W6vMbQ0HoKsZxA	Yumi Zouma	In Camera	54	USA2B1802466
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3FUq5TseOjqUU4RXbO2y66	Junior Boys	In The Morning	34	GBCEL0600186
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4Kk6qU2ypfNUr6IBKojRkt	Games	Strawberry Skies	33	GBGCA1001070
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5IN6s1ESshNEs5cCKMGcfc	Yeasayer	O.N.E.	39	US38W1021005
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5V1QjzMOsM9JpRyPQzt1DD	Computer Magic	Fuzz	37	GBKPL1560940
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	30uvCVEYqgktyLfDcI76Hx	DIIV	Doused	50	US8YA1200154
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	79HLU1I0pHyHjwxEfCKA7K	School Of Seven Bells	Open Your Eyes	31	QMRSZ1501234
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6pFsYKPltQ3O8Jg0ChL07a	Teebs,daydream Masi	Universe	42	US25X1902308
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6vOXqkbbgA5pfE95tpTkLC	Braids	Young Buck	32	CA0RZ1900112
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2LUiXh5Za7coy2Juo8chCv	Star Slinger,Yessica Woahneil,Feat.Gyasi	Hands on the Clock (Feat.Gyasi)	44	QZK6N2010224
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0yhytR60ipsKOqnCBQCNsR	Balam Acab	Motion	32	GBCW31200038
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4EtELRz6M3e184zevnBKDb	Part Time	Lies in the Eyes of Love	50	USA2P1822500
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7wBMSC2iKZovFk0IjcVIEy	Deerhunter	Agoraphobia	48	USNCB0812702
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	77vUGvFLe3au334u9yBsGC	Blood Cultures	Set it on Fire	41	QM4TW2106247
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3TXqRCKOpVIp8V6703e2RV	ByeBye BlackBird	Emerald City Underworld - Bump in the Night Club Mix	0	USQY51114050
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3kxkjirben9RVm9NqYa6rm	Phantogram,Future Islands	Black Out Days - Future Islands Remix	79	USUM71415944
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	6o6Dmd2gQW3BXzyzxMHnfz	I Break Horses	Winter Beats	32	GBBRP1130201
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4Kh8w1MgC7LYHSbSX2lDzP	George Clanton	Make It Forever	48	FRIDO1810172
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	522YBf6WqBwJVAe7oHLymu	Future Islands	Seasons (Waiting on You)	63	GBAFL1300206
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5SkjTqQiVbzZozJDJ29dth	Glasser	Apply	38	USMTD1000498
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3rRk04BOhbW7ObJ08Jphni	Black Moth Super Rainbow	Twin Of Myself	42	US5EB1100009
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	4mdyVTV7Tr5YDFnD2kvSM4	Chairlift	Bruises	54	US28E0834204
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0WAKFcVVPkZboGEZcT4r73	Photay,Madison McFerrin	Outré Lux (feat. Madison McFerrin)	47	USYBL1700735
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3wO7lEbQYuxxEXmwfk335E	TOPS	Way to be Loved	48	CA21O1400039
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	2RipPrvaLuRULqqnnTin83	Clive Tanaka y su orquesta	Neu Chicago	36	GBDRC1155003
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	3aY3gBVJ9rc104V1nRHiPa	Austra	Lose It	42	GBCEL1001067
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	5TYEy4UdERzhK4VsJIjvxj	Air France	No Excuses	27	SEXCH0801004
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7nlh0xLr1NgDdpWfVKEJx9	Classixx,Local Natives	Weekends	27	USD8D2082001
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	7aVUPpEb9j2sSmgb4AdFWD	Widowspeak	Wicked Game	43	US8YA1110134
chillwave	spotify:playlist:5pDD5tz9aQULzowpuKMSep	0nIIx8c1jMfrdFj9EpMQyf	POLIÇA	Lay Your Cards Out	21	USNY91112307
chiptune	spotify:playlist:1LFNDgI96e297dxed2dZZa	0gYqQKXYJ2LDyx07ie3V5j	Sabrepulse	Close to Me	44	USA371371526
chiptune	spotify:playlist:1LFNDgI96e297dxed2dZZa	4FWIf4kYQpqLKj1uE1xcin	Shirobon	Just Shovels & Knights - La Danse Macabre - Shirobon Remix	47	FRX281942116
chiptune	spotify:playlist:1LFNDgI96e297dxed2dZZa	12UYnL3q2Xm3U7gFCRfAKs	zabutom	Final Blast	31	SEYOK1115972
chiptune	spotify:playlist:1LFNDgI96e297dxed2dZZa	0XguvJRZgqWguyBdrrRGxT	Goto80	Bongoloid	12	USA561055348
chiptune	spotify:playlist:1LFNDgI96e297dxed2dZZa	2h4uirHkBZR00ivi4lTG83	Trash80	Icarus	36	uscgh1278700
chiptune	spotify:playlist:1LFNDgI96e297dxed2dZZa	6PbUDvtc6Oom5pRbPnxKz2	FantomenK,meganeko	Crystal Tokyo	39	SEYOK1738789
chiptune	spotify:playlist:1LFNDgI96e297dxed2dZZa	2wxeIeofgy4AHaOhtePamJ	Anamanaguchi,Miku Hatsune	Miku	63	USA2P1654313
