participant	age:1	gender:1	gender:other	citizenship:1	residence:1	education:1	mb1:1	mb2:1	mb3:1	mb4:1	mb4:other	mb5:1	af:1	af:2	af:3	af:4	af:5	af:6	af:7	af:8	af:9	af:10	af:11	af:12	af:13	af:14	af:15	af:16	af:17	af:18	af:19	af:20	gf:1	gf:2	gf:3	gf:4	gf:5	gf:6	gf:7	gf:8	gf:9	gf:10	gf:11	gf:12	gf:13	gf:14	gf:15	gf:16	gf:17	gf:18	gf:19	gf:20	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.374d00b4-4c80-42d6-a2bb-034b17fa251e.txt	2	1		Portugal	Portugal	3	2	1	1	2		2	3	1	3	2	3	3	3	3	3	3	2	3	1	2	2	3	3	3	3	3	1	1	2	1	1	2	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	2	60bd04a3749e1ca47e54d3e1	6269053ac9ca43d823c77778	626a942ed9bf306afbb5ffbf	2022-04-28-15-19	2022-04-28-15-21	2
s.5d24fea4-5b6d-4a3f-8289-16b1eec15cc2.txt	2	2		Portugal	Portugal	3	4	2	2	2		2	3	2	3	3	3	3	3	3	3	3	2	3	1	3	3	3	3	3	3	3	1	1	3	1	1	1	3	1	1	1	3	3	1	1	3	3	3	1	1	1	1	2	2	2	2	60c36ee0ad1e69aae74b8a08	6269053ac9ca43d823c77778	626a98cca3ec7d4942e6aa73	2022-04-28-15-38	2022-04-28-15-40	2
s.31da8cd6-8ef0-4c89-8d7d-e4221232ecbf.txt	3	2		Portugal	Portugal	3	4	3	3	4		2	3	1	3	1	3	3	3	3	3	2	1	2	1	3	1	3	1	3	3	3	2	2	2	1	1	1	1	1	1	2	2	3	1	3	3	3	3	1	2	1	1	1	1	1	2	5f64bc237e8f58015be87e4f	6269053ac9ca43d823c77778	626a9574dabb7214f6ff7e92	2022-04-28-15-24	2022-04-28-15-27	3
s.e0b85799-6e0a-4d7f-956e-4d7d2a952fd3.txt	2	2		Portugal	Portugal	2	5	3	4	1		3	2	1	3	2	3	3	3	3	3	3	2	3	1	1	1	3	1	3	3	3	1	2	3	1	1	2	3	1	1	1	3	3	1	3	3	2	3	1	1	2	1	1	1	2	2	600886c9e5dd1a3ca165a93e	6269053ac9ca43d823c77778	626a9456ecd7572c3fa0f284	2022-04-28-15-19	2022-04-28-15-21	2
s.1bd45573-8506-4939-a034-b0ce6963775d.txt	2	2				3	5	4	4	2		2	3	1	2	1	2	3	3	2	3	3	1	1	1	1	1	3	1	1	3	3	1	2	3	1	1	1	2	1	3	2	3	3	2	2	2	3	2	1	2	1	1	2	2	2	2	5c39af407aa30a0001ffac91	6269053ac9ca43d823c77778	626a98db9df50445e9682126	2022-04-28-15-39	2022-04-28-15-41	2
s.a55404b3-68f9-434e-a6f4-737d1b404379.txt	3	1		italy	italy	4	4	2	2	4		1	1	1	1	1	3	3	3	3	3	1	1	1	2	3	3	3	1	1	3	3	1	1	3	1	1	1	1	1	1	1	3	3	1	3	3	3	3	1	3	1	1	1	1	1	1	608531ab1db1579634caa459	6269053ac9ca43d823c77778	626a96e9bb5e6fff4bf73979	2022-04-28-15-30	2022-04-28-15-32	2
s.a21f5f86-b00a-42b1-963c-f7cb71d065ca.txt	2	1		Portugal	Portugal	3	4	3	2	2		4	3	1	3	3	3	3	3	3	3	2	3	3	1	3	1	3	3	3	3	3	3	2	3	2	2	2	3	3	3	2	3	3	3	3	2	3	3	1	1	3	1	2	2	2	2	5ebc3cc7adb5e706b8021deb	6269053ac9ca43d823c77778	626a956d2ef32fdd38704998	2022-04-28-15-25	2022-04-28-15-30	5
s.a5cb1bbc-3d3f-456f-882b-0ea88e729952.txt	3	2		portugal	portugal	3	4	2	4	2		3	3	2	2	1	1	3	1	3	3	2	1	1	3	3	1	3	3	2	3	3	1	2	2	1	1	1	2	2	2	3	2	2	1	3	2	1	2	1	2	1	1	1	1	1	2	610afb895c8cef9f6ec1ac6a	6269053ac9ca43d823c77778	626a98c718419b0caa4e4e4f	2022-04-28-15-38	2022-04-28-15-41	3
s.e52e6838-60e4-43a8-9ae3-ed4f421ca87b.txt	2	1		Portugal		3	5	4	4	2		3	3	3	3	1	1	3	3	1	3	3	1	3	2	3	3	3	2	3	3	2	1	3	3	2	1	2	2	1	2	3	3	3	3	2	3	3	3	1	1	1	1	1	2	2	2	60bfa4a37ea373b300727816	6269053ac9ca43d823c77778	626a98d8431fed686f967fc6	2022-04-28-15-39	2022-04-28-15-42	3
s.918a9c40-3da9-420b-ae7a-dea96522e4b1.txt	3	2		italy	italy	4	4	3	2	2		2	1	1	3	1	3	3	3	1	1	1	2	3	1	1	3	3	2	2	3	3	1	1	2	1	1	1	2	1	1	1	1	3	1	3	2	3	3	1	2	2	1	1	1	2	2	5ea718879d28c80bf38bcb7f	6269053ac9ca43d823c77778	626a98d3126adef30f374111	2022-04-28-15-39	2022-04-28-15-41	2
s.ec84596a-8604-4beb-bf91-23ba5a848529.txt	4	2		Italy	Italy	3	4	3	4	2		1	2	1	3	1	3	3	3	3	3	1	1	3	2	3	3	2	1	1	3	3	1	2	2	1	1	1	3	3	1	1	3	3	1	3	3	3	3	1	1	1	1	1	1	2	2	5f9805bd4c8517045e3345e7	6269053ac9ca43d823c77778	626a9743e7068030a5ea6c6c	2022-04-28-15-31	2022-04-28-15-33	2
s.e62edfac-7013-441c-b143-e8635c317fa4.txt	2	1		Portugal	Braga,Portugal	4	5	4	4	4		2	3	1	3	1	3	3	3	3	3	3	3	3	1	1	1	3	2	3	3	3	2	1	3	2	1	1	3	1	3	1	1	3	1	3	3	3	3	1	1	1	2	1	1	1	1	5c8bd28a15fb980017c533f1	6269053ac9ca43d823c77778	626a975d4618f28632582971	2022-04-28-15-41	2022-04-28-15-44	3
s.118e2c40-9eac-41c5-9c7c-eb1fc649c9f9.txt	3	1		Portugal	Portugal	3	4	2	4	4		2	1	1	3	1	3	3	3	2	3	1	1	1	1	1	1	2	1	1	3	3	1	2	3	2	1	1	2	1	2	1	1	3	1	3	2	2	3	1	1	2	1	1	2	2	2	60f99a6cf123f6e784592e95	6269053ac9ca43d823c77778	626a98a91fc23cd66100bb24	2022-04-28-15-39	2022-04-28-15-41	2
s.012bff0f-8e6d-4eac-a067-d023aa586149.txt	2	1		Portugal	Portugal	5	4	3	4	2		4	2	1	2	2	2	2	2	2	2	3	2	3	1	1	2	2	1	2	2	2	1	1	1	1	1	1	3	1	3	1	1	2	1	2	2	3	2	1	1	1	1	1	2	2	2	606241e3171463f6c3440f9e	6269053ac9ca43d823c77778	626a9f17d534978733cf2a22	2022-04-28-16-05	2022-04-28-16-08	3
s.c129bc5e-924b-431a-8627-a1b41785ded5.txt	3	2		Portugal	Aveiro	3	5	4	2	2		2	1	1	3	1	3	1	3	3	3	1	1	3	1	1	1	3	1	1	3	3	1	1	3	1	1	1	1	1	1	1	3	3	1	3	1	1	3	1	1	1	1	1	1	2	2	5c7c3a866fa756000182443e	6269053ac9ca43d823c77778	626a9642cbca249c57e9a4f3	2022-04-28-15-27	2022-04-28-15-29	2
s.48e33fda-c8da-4f1f-97c2-c8bb39d188bf.txt	2	1		Italy	Italy	3	5	4	4	5		2	3	1	2	1	3	1	2	2	2	2	2	3	1	1	3	3	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	3	1	1	1	1	1	1	1	2	614fb54a636d939d60da5818	6269053ac9ca43d823c77778	626a959e8464f601c948e02d	2022-04-28-15-29	2022-04-28-15-32	3
s.f4b6d8d2-458c-4883-88f7-e91e294f5a38.txt	3	1		Portugal	Portugal	3	4	5	4	4		2	3	1	3	1	2	3	3	3	3	3	1	3	1	1	1	3	1	3	3	3	1	1	3	1	1	1	2	1	2	1	1	3	1	1	2	3	3	1	1	1	2	2	1	2	2	5c72c5c62b1de600016fd8e4	6269053ac9ca43d823c77778	626a9f2ac1779924780ce937	2022-04-28-16-05	2022-04-28-16-08	3
s.35711927-0124-4cb1-aa28-79e2fefaf771.txt	2	1		Italy	Latium	2	4	4	4	2		2	2	1	3	1	2	1	3	1	3	1	1	2	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	3	1	3	1	1	2	1	1	1	1	1	1	1	2	5f4cf80c0bce10081b6460e2	6269053ac9ca43d823c77778	626a9769fd02e9748549e2e5	2022-04-28-15-32	2022-04-28-15-34	2
s.d2f40dc6-260f-4d22-b0a8-2f50ce1e5073.txt	2	1		Portugal	Portugal	3	5	4	3	2		4	3	1	3	3	3	1	3	3	3	3	1	3	1	1	1	3	1	3	3	3	1	1	1	1	1	1	1	1	1	1	1	3	1	3	3	3	3	1	1	1	1	2	2	2	2	60e12640be1b69b66053d55b	6269053ac9ca43d823c77778	626a963f5f1b2de444daf8d0	2022-04-28-15-27	2022-04-28-15-30	3
s.a7384f33-b68c-4c1f-8d1f-3a138dde33b1.txt	3	1		Portugal	Portugal	3	2	3	1	3		1	2	1	3	1	3	3	3	3	1	1	1	3	3	3	3	3	1	3	3	3	3	2	3	1	2	1	3	1	3	2	3	3	2	3	3	3	3	2	2	3	1	2	2	2	2	5b06ebe96f73510001fdb40e	6269053ac9ca43d823c77778	626a9f12b558ec7c9bcc4788	2022-04-28-16-05	2022-04-28-16-08	3
s.45847337-409a-4f9e-b086-f3e259f6ff4e.txt	3	1		Portugal	Portugal	4	4	4	4	2		2	2	1	3	2	3	3	3	2	3	1	1	2	1	1	3	2	1	1	3	3	1	1	3	1	1	1	1	1	2	1	1	3	1	3	1	3	3	1	1	1	1	1	2	2	2	6004a0d74386bb627ddcaf4a	6269053ac9ca43d823c77778	626a9f1dd0fe5948321e6b1d	2022-04-28-16-05	2022-04-28-16-09	4
s.8b562cb5-6dd5-4cd9-b32d-c35e1eba6295.txt	3			Portugal	Portugal	3	5	4	4	4		2	3	1	1	1	1	1	3	2	2	1	1	2	1	1	2	3	1	1	3	3	1	1	2	1	1	1	1	1	3	1	1	3	1	3	3	3	2	1	1	1	1	1	1	2	2	5b47f9a8890de80001b68055	6269053ac9ca43d823c77778	626a974be9e4c9ba791c0519	2022-04-28-15-32	2022-04-28-15-34	2
s.e3079667-2299-494e-b56a-e5b0782109b5.txt	2	1		Portugal	Portugal	3	4	4	2	2		1	3	1	3	1	3	3	3	2	3	2	1	2	1	1	1	3	3	1	3	3	1	1	3	1	1	1	3	1	2	1	1	3	1	3	3	3	3	1	1	1	1	1	1	1	2	60d51a3f5496a458dc0d4716	6269053ac9ca43d823c77778	626a9f1a9869d6d5a2af0ea7	2022-04-28-16-06	2022-04-28-16-09	3
s.bb24c8e2-57ad-4ded-8a0f-14a24ec2c104.txt	2	2		Portugal	Setúbal	2	5	4	3	2		4	3	1	3	1	3	3	3	3	3	3	3	3	1	3	1	3	1	3	3	3	1	1	3	1	1	1	1	1	1	1	3	3	1	3	1	1	3	1	1	1	1	1	2	2	2	60be2982c100aa0ce4800279	6269053ac9ca43d823c77778	626a976de9e4c9ba791c051a	2022-04-28-15-32	2022-04-28-15-34	2
s.543cccdd-cc24-415e-bd04-ae7a7dbfd49c.txt	2	1		Portugal	Portugal	2	4	3	2	1		2	3	1	3	3	3	3	3	3	3	3	3	3	1	1	1	3	2	3	3	3	3	1	3	3	1	1	3	3	3	1	3	3	1	1	3	3	3	1	1	1	1	1	2	2	2	60b109b2685392ab7a9ed2b0	6269053ac9ca43d823c77778	626a947950db86d3aa460dd0	2022-04-28-15-20	2022-04-28-15-22	2
s.686806ff-483f-401c-8afa-3d875fb78ad4.txt	2	2		Italy	Italy	3	5	4	4	1		2	3	1	1	1	2	3	3	3	3	3	2	3	1	2	1	2	1	3	3	3	1	1	2	1	1	2	2	1	1	1	3	3	1	2	3	3	3	1	1	1	1	1	1	1	1	5fde40d68fd71d58cfd76206	6269053ac9ca43d823c77778	626a98cdc9eed118884d55cf	2022-04-28-15-40	2022-04-28-15-42	2
s.b33eff3d-3fa4-40d5-ba86-19cec547ee40.txt	2	3		italy	italy	2	5	1	1	4		1	3	1	3	3	3	3	3	2	3	3	3	2	2	3	3	3	3	3	3	3	1	2	3	2	1	2	3	1	2	1	3	3	1	3	2	2	3	1	1	1	1	1	2	2	2	5fb7c5d4b92d683a2d367e6c	6269053ac9ca43d823c77778	626a976a002e2fdf5dfaef90	2022-04-28-15-33	2022-04-28-15-36	3
s.b71d6e51-3e81-4200-b9ae-ad78a6576bd7.txt	2	1		Portugal	Portugal	2	5	4	5	2		4	1	1	3	1	2	2	3	3	2	2	1	3	1	1	1	3	1	2	3	3	1	1	2	1	1	1	1	1	1	1	1	2	1	3	2	3	3	1	1	1	1	1	1	1	1	5f551b05e51b928b231a852f	6269053ac9ca43d823c77778	626a9f24cdb3d3b77685a171	2022-04-28-16-06	2022-04-28-16-09	3
s.0c501e12-3d8b-4d3b-8509-f89e3aac30fa.txt	2	2		Portugal	Portugal	2	5	4	4	2		4	3	1	3	1	3	3	2	2	2	3	1	3	1	3	3	2	1	1	3	2	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	2	605d284e93179640f8b310be	6269053ac9ca43d823c77778	626a95c3008bf34cd9803957	2022-04-28-15-25	2022-04-28-15-29	4
s.781a7746-ea1e-4f0f-8018-7008f575ca41.txt	2	1		Portugal		3	4	3	3	2		2	3	1	3	3	3	3	3	3	3	3	1	3	1	3	1	3	3	3	3	3	3	1	3	1	1	1	3	2	3	2	3	3	1	3	3	2	3	2	1	1	1	1	1	1	2	5e85fb52694b68049c112544	6269053ac9ca43d823c77778	626a9605a328f98147d09780	2022-04-28-15-26	2022-04-28-15-33	7
s.d311770f-5a3b-422f-96af-3b294a1d1ff7.txt	2	2		Portugal	Portugal	3	5	3	3	4		3	3	1	3	1	1	3	3	2	3	3	2	3	1	3	1	1	2	2	3	3	1	1	3	1	1	1	2	1	2	3	3	2	3	2	1	1	2	1	2	2	1	2	1	2	2	613ceea33c37d70e87c5232e	6269053ac9ca43d823c77778	626a976515bc360899ec1f84	2022-04-28-15-32	2022-04-28-15-35	3
s.5909c9e5-52a4-4861-8933-f2073614245a.txt	2	1				3	4	4	3	2		2	3	1	3	3	1	3	3	3	3	1	3	3	3	1	3	3	3	3	3	3	3	3	3	3	1	3	3	1	3	3	3	3	1	3	3	3	3	1	3	1	1	1	2	2	2	5b9125803e41080001a850e5	6269053ac9ca43d823c77778	626a9731aa4360069abcdbef	2022-04-28-15-31	2022-04-28-15-35	4
s.6cef12f1-46a4-4e65-a439-5b46cd9c66e7.txt	2	2		italy	italy	2	4	2	2	2		4	3	3	3	1	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	1	1	3	1	1	1	1	1	1	1	3	3	3	3	3	3	3	1	3	3	1	2	2	2	2	6104789653935cb6d9e6c8fb	6269053ac9ca43d823c77778	626a975de048cec161835b84	2022-04-28-15-32	2022-04-28-15-34	2
s.466309af-849e-4fbf-8946-fbbb8aa27c0f.txt	2	2		portugal	portugal	2	5	4	4	2		4	3	1	3	3	3	3	3	3	3	3	1	1	1	3	1	3	1	3	3	3	2	1	3	1	1	1	2	1	2	1	3	3	1	3	3	1	3	1	1	1	1	1	1	1	1	60af88a18ec7e63ce70606a7	6269053ac9ca43d823c77778	626a9f16f17147b02834fe4e	2022-04-28-16-05	2022-04-28-16-07	2
s.d9dc346a-ed81-485c-a8f8-de243c9519ac.txt	3	2		Portugal	Portugal	4	3	2	4	2		4	1	1	3	1	3	1	3	3	1	1	1	3	3	1	3	3	1	1	3	3	1	3	3	1	1	1	3	1	3	1	3	3	1	3	3	1	3	1	1	1	1	1	1	2	2	615da7549e575b94827b81ab	6269053ac9ca43d823c77778	626a9631138819c1ccd12b3c	2022-04-28-15-27	2022-04-28-15-29	2
s.2df562d5-965f-41b5-a1e9-0a1b26243aac.txt	2	1				2	4	4	4	2		4	1	1	3	1	3	3	3	3	2	1	1	3	1	2	1	3	2	3	3	3	2	2	3	1	1	1	2	1	3	1	2	3	1	2	3	2	3	1	1	1	1	1	1	1	1	605c984fb45a5c4f390a8c6b	6269053ac9ca43d823c77778	626a9737126adef30f3740f9	2022-04-28-15-31	2022-04-28-15-33	2
s.9559e1a8-a56b-44de-a5d2-99a4450cbc5c.txt	2	1		Italy	Italy	3	5	3	1	2		2	3	1	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	2	3	3	2	1	3	2	2	1	1	3	3	1	3	2	3	3	3	3	1	1	1	1	2	2	5da839f66f11e500123e30c7	6269053ac9ca43d823c77778	626a973ee9e4c9ba791c0518	2022-04-28-15-32	2022-04-28-15-34	2
s.8455694e-0289-4f58-84be-09b1473cd141.txt	3	1		Portugal	Portugal 	4	5	4	2	2		2	2	1	3	1	3	3	3	2	2	2	1	3	1	1	2	3	1	1	3	3	3	3	3	1	1	1	1	1	1	1	3	3	1	3	3	3	3	1	1	3	1	1	1	2	2	5eabf42cdcb6170008b06667	6269053ac9ca43d823c77778	626a94a788aa400e08793671	2022-04-28-15-20	2022-04-28-15-23	3
s.33d33bdb-ce88-46c7-be91-663c868e5e07.txt	2	1					4	2	3	2		3	3	1	3	1	3	3	3	3	3	2	1	3	2	3	3	3	3	3	3	3	1	1	3	1	1	1	1	1	1	1	2	3	1	1	3	1	2	1	1	1	2	2	2	1	2	6076dfb3ec881562b02b03a7	6269053ac9ca43d823c77778	626a964317ef09879edcab76	2022-04-28-15-27	2022-04-28-15-29	2
s.9b9d7b6a-8f03-4a3f-952a-d9c96e8dc6b5.txt	3	2		Italy		4	4	4	3	4		4	1	1	1	1	2	1	2	1	2	1	1	2	1	1	3	3	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	2	2	2	5f103e84fd6b9200083a608e	6269053ac9ca43d823c77778	626a977caaf4be55f0f82abd	2022-04-28-15-33	2022-04-28-15-35	2
s.c211bff0-d80b-4dc2-b0d8-8eac06274b16.txt	2	2		portugal	portugal	3	5	3	5	2		3	3	1	3	1	3	3	3	3	3	3	2	3	1	1	1	3	3	3	3	3	2	1	3	1	1	1	2	1	1	2	2	3	1	3	3	2	3	1	1	1	1	1	2	2	2	607f255b8b9e7651da1e8858	6269053ac9ca43d823c77778	626a9907cb9a0f0c9848f811	2022-04-28-15-39	2022-04-28-15-41	2
s.44953e8d-5c72-4519-ac1e-956f22d2a453.txt	2	2		Italy	Italy	2	4	2	2	2		1	3	1	3	3	3	3	3	3	3	3	3	3	1	3	2	3	3	3	3	3	1	1	3	1	1	1	2	1	1	1	3	3	1	3	3	3	3	1	3	1	1	1	1	2	2	5f29510421c44f014deba2f7	6269053ac9ca43d823c77778	626a95b8620755e72a810204	2022-04-28-15-28	2022-04-28-15-31	3
s.5ee26aef-f5e7-4c8b-8863-60f8978251eb.txt	4	1		Italy	Italy	3	3	2	2	2		1	3	1	3	1	3	3	3	3	3	1	1	3	3	3	3	3	1	1	3	3	2	2	2	2	1	2	2	1	2	1	2	3	1	3	2	2	2	1	2	1	1	2	2	2	2	5d5e63b47bfc8400013b67dd	6269053ac9ca43d823c77778	626a9f227a0cf91f34fb2db4	2022-04-28-16-09	2022-04-28-16-11	2
s.fa89c22d-4fa7-45eb-a095-a18ec3b6a351.txt	2	1		italy		3	4	2	2	4		3	3	1	3	3	2	2	3	3	3	3	3	3	2	3	1	3	3	3	3	3	2	1	3	1	1	3	3	3	3	3	3	3	3	3	3	3	3	1	3	1	1	1	1	2	2	6133f09ff91a4f397f1d35f9	6269053ac9ca43d823c77778	626a98ac65a3be5ad48473bd	2022-04-28-15-38	2022-04-28-15-41	3
s.7f8ccb32-50e9-45fe-9006-f651f1881c8d.txt	2	1		Portugal	Portugal	2	2	1	1	4		2	3	1	3	3	3	2	3	3	3	3	3	3	1	1	3	3	3	3	3	3	3	1	3	3	1	2	3	1	1	2	3	3	1	2	3	3	3	1	2	1	1	1	1	1	1	5fb918a22d290f6e3df20ca3	6269053ac9ca43d823c77778	626a980bff417c31ff32bd4f	2022-04-28-15-35	2022-04-28-15-37	2
s.ab6f4cfb-0add-48e6-b298-85182242e5d9.txt	3	1				2	4	4	4	4		2	3	1	3	1	2	2	3	2	2	3	1	3	1	1	1	3	1	1	3	3	1	1	1	1	1	1	2	1	1	1	1	3	1	3	1	2	3	1	1	1	1	1	1	1	2	60c13bce0d8616e48d044bd0	6269053ac9ca43d823c77778	626a9602ccfa12cc4f6b50bb	2022-04-28-15-27	2022-04-28-15-30	3
s.3e458101-d077-4c9f-a554-a2cea50a023a.txt	2	2		Italy	Italy	2	4	2	3	2		1	3	1	3	2	3	3	3	1	2	1	2	2	1	3	3	3	3	3	3	3	1	2	2	2	1	2	2	1	3	2	1	3	1	2	2	2	3	1	2	1	1	1	1	1	1	603d0e0e5b0386b034e93bf5	6269053ac9ca43d823c77778	626a9fde464659ac7e4fcb67	2022-04-28-16-14	2022-04-28-16-18	4
s.c4582a91-90b3-4367-89d0-ea6ded7ab30c.txt	2	2		Portugal	PORTO	4	4	2	2	4		2	3	1	3	3	2	3	3	3	3	3	3	3	2	3	1	3	3	3	3	3	1	1	3	1	1	1	1	1	1	1	2	3	1	3	2	1	3	1	1	1	2	2	2	2	2	60aba461d316a15ffce147ce	6269053ac9ca43d823c77778	626a95d32fbee3bcc46759e3	2022-04-28-15-34	2022-04-28-15-38	4
s.e2a584f9-47ae-48cf-b9f6-d491694f0431.txt	3	1		Portugal	Portugal	4	4	4	4	2		3	1	1	3	1	3	1	3	2	3	3	1	3	1	1	3	3	1	1	3	3	1	3	3	1	1	1	3	1	1	1	1	3	1	2	1	1	3	1	1	2	1	1	1	1	2	60ecb272881f8d801283984e	6269053ac9ca43d823c77778	626a98b9028fe2632058207a	2022-04-28-15-38	2022-04-28-15-40	2
s.77ddd0e8-20c5-4f56-9a50-f848c01c9173.txt	3	1		Portugal	Portugal	4	5	3	3	2		3	2	1	3	1	3	2	3	3	3	2	1	2	1	1	1	3	1	1	3	3	1	1	3	1	1	1	3	1	1	1	3	3	1	3	3	3	3	1	1	1	1	1	1	1	1	608bb6544e29801f4cac1c2d	6269053ac9ca43d823c77778	626a9752268dea3bf6e4b519	2022-04-28-15-36	2022-04-28-15-38	2
s.e90235dd-7b9d-476c-bdbc-8f100270e037.txt	2	1		Portugal	Portugal	4	4	4	2	2		2	3	1	3	1	3	3	2	3	3	3	3	3	1	1	1	3	2	2	3	3	1	3	1	1	1	1	2	1	1	3	1	3	1	1	2	3	3	1	1	1	1	1	2	2	2	60897f1469ae6000c3d7c537	6269053ac9ca43d823c77778	626a98d5d6b89e4316eafd1e	2022-04-28-15-38	2022-04-28-15-40	2
s.0b602022-127d-488d-b383-4d6a8f20c1ce.txt	2	1		italy	italy	2	4	4	3	2		3	2	1	3	1	2	1	3	2	3	1	2	2	1	3	1	3	1	3	2	3	1	1	3	1	1	1	2	1	1	1	1	3	1	3	3	1	3	1	3	1	1	1	1	1	2	5fb560596962c203baf6574e	6269053ac9ca43d823c77778	626a977244f1d9edcc51631e	2022-04-28-15-32	2022-04-28-15-35	3
s.d84df366-33b7-4e36-90d8-73a6e68ea0fe.txt	2	1		Spain	Spain	5	4	3	3	2		1	3	1	3	1	3	3	3	3	3	3	3	3	1	3	2	3	3	3	3	3	1	2	2	1	1	2	2	1	2	1	2	3	1	1	3	2	3	1	1	2	1	2	2	2	2	60a57dd6c3e174d3c35921d7	6269053ac9ca43d823c77778	626a98d05032aad08b61827b	2022-04-28-15-38	2022-04-28-15-41	3
s.3879260d-c62d-47d6-887f-0de8603e078b.txt	2	1				3	4	4	3	2		2	2	1	3	1	3	1	2	2	1	3	1	2	1	2	3	3	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	1	1	2	607a0fe67fc31df7b0d6473f	6269053ac9ca43d823c77778	626a95ec3745c41eaaae8fc2	2022-04-28-15-26	2022-04-28-15-33	7
s.e4bec6ee-cc7f-4743-99cf-73daa3c02d2c.txt	2	2		Portugal	Portugal	3	4	2	2	2		3	3	1	3	1	3	3	3	2	3	3	3	3	1	3	1	3	3	3	3	3	1	3	3	2	1	1	1	1	1	1	3	3	1	3	2	1	3	1	1	1	1	1	2	2	2	61641b8573a9dcd29ba9d87b	6269053ac9ca43d823c77778	626a9f196d5addb8dc6f2dbf	2022-04-28-16-05	2022-04-28-16-08	3
s.2aeab186-6db9-4b98-97ce-6b807f58529f.txt	2	1		Portugal		3	2	1	1	2		1	3	2	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	1	3	3	1	3	3	3	1	1	1	3	3	3	3	3	3	3	1	3	3	2	2	2	2	2	5fd10e8c048fb6045d68db76	6269053ac9ca43d823c77778	626a9600a328f98147d0977f	2022-04-28-15-50	2022-04-28-15-51	1
s.1789f9ce-5f0b-48d2-87a7-9a5d31f5f236.txt	2	1		Portugal	Portugal	3	5	2	2	4		2	3	1	3	3	3	3	3	2	3	3	2	3	1	3	1	3	3	3	3	3	1	3	2	2	1	2	3	1	3	1	3	3	1	3	3	3	3	1	1	1	1	2	2	2	2	60f6c72883707485e6765e47	6269053ac9ca43d823c77778	626a98c09d18546a12b77ca7	2022-04-28-15-38	2022-04-28-15-40	2
s.dde2f365-68bf-4655-a90a-0d336ccb969f.txt	4	1		Portugal	Braga	4	4	2	3	2		1	3	1	3	1	3	3	3	3	3	1	1	3	3	3	1	3	1	1	3	3	1	1	2	1	1	1	1	1	1	1	2	3	1	3	2	1	3	1	2	1	1	1	2	2	2	602ae9e3338e8e1df07284b4	6269053ac9ca43d823c77778	626a9593ec02bbe36803946d	2022-04-28-15-24	2022-04-28-15-27	3
s.72884f59-ff4b-4f67-9c39-fd64652f76c9.txt	2	2		Portugal	Portugal	4	4	2	2	2		3	3	1	3	1	3	3	3	3	3	3	3	3	1	3	1	3	3	2	3	3	1	2	2	1	1	2	2	1	3	1	3	3	3	3	2	1	3	1	3	1	1	1	2	2	2	5e1f158a3e33582402807d9f	6269053ac9ca43d823c77778	626a9614c793c57982d3259d	2022-04-28-15-27	2022-04-28-15-29	2
s.4dbf76c5-e67f-4bbd-b9c5-42b55f01f658.txt	3	2		Portugal	Portugal	4	4	2	3	2		2	3	1	3	1	3	3	3	3	3	2	1	3	1	3	1	3	3	2	3	3	1	2	3	2	1	2	3	1	1	1	3	3	1	3	2	2	3	1	1	1	1	1	1	1	1	608c349d8e7f57e8f84d3a27	6269053ac9ca43d823c77778	626aa16e2fea365d8a687677	2022-04-28-16-16	2022-04-28-16-21	5
s.d6b24db0-aeef-45b8-b0a5-f9d4674ecd2e.txt	3	1		Portugal	Lisboa	6	2	2	3	4		1	1	1	3	1	3	3	3	3	1	1	1	2	3	3	1	3	1	1	3	3	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	3	1	1	1	1	1	1	1	1	5c4491198bb6fd00016417d1	6269053ac9ca43d823c77778	626a98dbfde9d3e71057f636	2022-04-28-15-39	2022-04-28-15-41	2
s.a876f58b-f4f9-4dc2-b95e-e894650bfce1.txt	3	1		Portugal	Lisbon	4	4	2	2	2		2	3	1	3	1	3	3	3	3	3	1	1	2	1	1	1	3	2	1	3	3	1	2	3	3	1	1	2	1	3	1	2	3	1	3	3	3	3	1	1	1	1	1	1	1	2	610168856591c36253f77248	6269053ac9ca43d823c77778	626a9f27b558ec7c9bcc478a	2022-04-28-16-05	2022-04-28-16-07	2
